newmexico,"<tr><td align=""left""><a href=""https://www.shakeout.org/newmexico/participant_list.php?start=newmexico&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">3</td></tr>",3,2022-06-09
newmexico,Childcare and Pre-Schools,0,2022-06-09
newmexico,K-12 Schools and Districts,0,2022-06-09
newmexico,Colleges and Universities,0,2022-06-09
newmexico,Local Government,"1,500",2022-06-09
newmexico,State Government,70,2022-06-09
newmexico,Federal/National Government (Including Military),0,2022-06-09
newmexico,Tribes/Indigenous Peoples,0,2022-06-09
newmexico,Businesses,0,2022-06-09
newmexico,Hotels and Other Lodgings,0,2022-06-09
newmexico,Healthcare,20,2022-06-09
newmexico,Senior Facilities/Communities,0,2022-06-09
newmexico,Disability/AFN Organizations,0,2022-06-09
newmexico,Non-Profit Organizations,0,2022-06-09
newmexico,Neighborhood Groups,0,2022-06-09
newmexico,Preparedness Organizations,20,2022-06-09
newmexico,Faith-based Organizations,0,2022-06-09
newmexico,"Museums, Libraries, Parks, etc.",0,2022-06-09
newmexico,Animal Shelter/Service Providers,0,2022-06-09
newmexico,Agriculture/Livestock Sector,0,2022-06-09
newmexico,Volunteer Radio Groups,0,2022-06-09
newmexico,Science/Engineering Organizations,0,2022-06-09
newmexico,Media Organizations,0,2022-06-09
newmexico,Other,0,2022-06-09
northeast,"<tr><td align=""left""><a href=""https://www.shakeout.org/northeast/participant_list.php?start=northeast&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">7</td></tr>",7,2022-06-09
northeast,Childcare and Pre-Schools,0,2022-06-09
northeast,K-12 Schools and Districts,"5,235",2022-06-09
northeast,Colleges and Universities,152,2022-06-09
northeast,Local Government,0,2022-06-09
northeast,State Government,0,2022-06-09
northeast,Federal/National Government (Including Military),0,2022-06-09
northeast,Tribes/Indigenous Peoples,0,2022-06-09
northeast,Businesses,7,2022-06-09
northeast,Hotels and Other Lodgings,0,2022-06-09
northeast,Healthcare,94,2022-06-09
northeast,Senior Facilities/Communities,0,2022-06-09
northeast,Disability/AFN Organizations,0,2022-06-09
northeast,Non-Profit Organizations,0,2022-06-09
northeast,Neighborhood Groups,0,2022-06-09
northeast,Preparedness Organizations,0,2022-06-09
northeast,Faith-based Organizations,0,2022-06-09
northeast,"Museums, Libraries, Parks, etc.",0,2022-06-09
northeast,Animal Shelter/Service Providers,0,2022-06-09
northeast,Agriculture/Livestock Sector,0,2022-06-09
northeast,Volunteer Radio Groups,0,2022-06-09
northeast,Science/Engineering Organizations,0,2022-06-09
northeast,Media Organizations,0,2022-06-09
northeast,Other,0,2022-06-09
oregon,"<tr><td align=""left""><a href=""https://www.shakeout.org/oregon/participant_list.php?start=oregon&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">25</td></tr>",25,2022-06-09
oregon,Childcare and Pre-Schools,19,2022-06-09
oregon,K-12 Schools and Districts,"2,145",2022-06-09
oregon,Colleges and Universities,0,2022-06-09
oregon,Local Government,750,2022-06-09
oregon,State Government,58,2022-06-09
oregon,Federal/National Government (Including Military),36,2022-06-09
oregon,Tribes/Indigenous Peoples,0,2022-06-09
oregon,Businesses,30,2022-06-09
oregon,Hotels and Other Lodgings,0,2022-06-09
oregon,Healthcare,604,2022-06-09
oregon,Senior Facilities/Communities,50,2022-06-09
oregon,Disability/AFN Organizations,0,2022-06-09
oregon,Non-Profit Organizations,800,2022-06-09
oregon,Neighborhood Groups,0,2022-06-09
oregon,Preparedness Organizations,0,2022-06-09
oregon,Faith-based Organizations,0,2022-06-09
oregon,"Museums, Libraries, Parks, etc.",0,2022-06-09
oregon,Animal Shelter/Service Providers,0,2022-06-09
oregon,Agriculture/Livestock Sector,0,2022-06-09
oregon,Volunteer Radio Groups,7,2022-06-09
oregon,Science/Engineering Organizations,0,2022-06-09
oregon,Media Organizations,0,2022-06-09
oregon,Other,0,2022-06-09
puertorico,"<tr><td align=""left""><a href=""https://www.shakeout.org/puertorico/participant_list.php?start=puertorico&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">32</td></tr>",32,2022-06-09
puertorico,Childcare and Pre-Schools,31,2022-06-09
puertorico,K-12 Schools and Districts,"1,035",2022-06-09
puertorico,Colleges and Universities,0,2022-06-09
puertorico,Local Government,25,2022-06-09
puertorico,State Government,449,2022-06-09
puertorico,Federal/National Government (Including Military),0,2022-06-09
puertorico,Businesses,0,2022-06-09
puertorico,Hotels and Other Lodgings,0,2022-06-09
puertorico,Healthcare,505,2022-06-09
puertorico,Senior Facilities/Communities,109,2022-06-09
puertorico,Disability/AFN Organizations,0,2022-06-09
puertorico,Non-Profit Organizations,8,2022-06-09
puertorico,Neighborhood Groups,0,2022-06-09
puertorico,Preparedness Organizations,0,2022-06-09
puertorico,Faith-based Organizations,0,2022-06-09
puertorico,"Museums, Libraries, Parks, etc.",10,2022-06-09
puertorico,Animal Shelter/Service Providers,0,2022-06-09
puertorico,Agriculture/Livestock Sector,0,2022-06-09
puertorico,Volunteer Radio Groups,15,2022-06-09
puertorico,Science/Engineering Organizations,0,2022-06-09
puertorico,Media Organizations,0,2022-06-09
puertorico,Other,22,2022-06-09
southeast,"<tr><td align=""left""><a href=""https://www.shakeout.org/southeast/participant_list.php?start=southeast&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">25</td></tr>",25,2022-06-09
southeast,Childcare and Pre-Schools,98,2022-06-09
southeast,K-12 Schools and Districts,"21,337",2022-06-09
southeast,Colleges and Universities,"1,310",2022-06-09
southeast,Local Government,33,2022-06-09
southeast,State Government,0,2022-06-09
southeast,Federal/National Government (Including Military),0,2022-06-09
southeast,Tribes/Indigenous Peoples,0,2022-06-09
southeast,Businesses,23,2022-06-09
southeast,Hotels and Other Lodgings,0,2022-06-09
southeast,Healthcare,"1,044",2022-06-09
southeast,Senior Facilities/Communities,150,2022-06-09
southeast,Disability/AFN Organizations,0,2022-06-09
southeast,Non-Profit Organizations,85,2022-06-09
southeast,Neighborhood Groups,0,2022-06-09
southeast,Preparedness Organizations,0,2022-06-09
southeast,Faith-based Organizations,0,2022-06-09
southeast,"Museums, Libraries, Parks, etc.",0,2022-06-09
southeast,Animal Shelter/Service Providers,0,2022-06-09
southeast,Agriculture/Livestock Sector,0,2022-06-09
southeast,Volunteer Radio Groups,0,2022-06-09
southeast,Science/Engineering Organizations,0,2022-06-09
southeast,Media Organizations,0,2022-06-09
southeast,Other,11,2022-06-09
texas,"<tr><td align=""left""><a href=""https://www.shakeout.org/texas/participant_list.php?start=texas&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">2</td></tr>",2,2022-06-09
texas,Childcare and Pre-Schools,0,2022-06-09
texas,K-12 Schools and Districts,0,2022-06-09
texas,Colleges and Universities,0,2022-06-09
texas,Local Government,0,2022-06-09
texas,State Government,0,2022-06-09
texas,Federal/National Government (Including Military),150,2022-06-09
texas,Tribes/Indigenous Peoples,0,2022-06-09
texas,Businesses,75,2022-06-09
texas,Hotels and Other Lodgings,12,2022-06-09
texas,Healthcare,0,2022-06-09
texas,Senior Facilities/Communities,0,2022-06-09
texas,Disability/AFN Organizations,0,2022-06-09
texas,Non-Profit Organizations,0,2022-06-09
texas,Neighborhood Groups,0,2022-06-09
texas,Preparedness Organizations,0,2022-06-09
texas,Faith-based Organizations,0,2022-06-09
texas,"Museums, Libraries, Parks, etc.",0,2022-06-09
texas,Animal Shelter/Service Providers,0,2022-06-09
texas,Agriculture/Livestock Sector,0,2022-06-09
texas,Volunteer Radio Groups,0,2022-06-09
texas,Science/Engineering Organizations,0,2022-06-09
texas,Media Organizations,0,2022-06-09
texas,Other,0,2022-06-09
uppermidwest,"<tr><td align=""left""><a href=""https://www.shakeout.org/uppermidwest/participant_list.php?start=uppermidwest&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-09
uppermidwest,Childcare and Pre-Schools,0,2022-06-09
uppermidwest,K-12 Schools and Districts,0,2022-06-09
uppermidwest,Colleges and Universities,0,2022-06-09
uppermidwest,Local Government,0,2022-06-09
uppermidwest,State Government,0,2022-06-09
uppermidwest,Federal/National Government (Including Military),0,2022-06-09
uppermidwest,Tribes/Indigenous Peoples,0,2022-06-09
uppermidwest,Businesses,0,2022-06-09
uppermidwest,Hotels and Other Lodgings,0,2022-06-09
uppermidwest,Healthcare,0,2022-06-09
uppermidwest,Senior Facilities/Communities,0,2022-06-09
uppermidwest,Disability/AFN Organizations,0,2022-06-09
uppermidwest,Non-Profit Organizations,0,2022-06-09
uppermidwest,Neighborhood Groups,0,2022-06-09
uppermidwest,Preparedness Organizations,0,2022-06-09
uppermidwest,Faith-based Organizations,0,2022-06-09
uppermidwest,"Museums, Libraries, Parks, etc.",0,2022-06-09
uppermidwest,Animal Shelter/Service Providers,0,2022-06-09
uppermidwest,Agriculture/Livestock Sector,0,2022-06-09
uppermidwest,Volunteer Radio Groups,0,2022-06-09
uppermidwest,Science/Engineering Organizations,0,2022-06-09
uppermidwest,Media Organizations,0,2022-06-09
uppermidwest,Other,0,2022-06-09
usvi,"<tr><td align=""left""><a href=""https://www.shakeout.org/usvi/participant_list.php?start=usvi&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-09
usvi,Childcare and Pre-Schools,113,2022-06-09
usvi,K-12 Schools and Districts,0,2022-06-09
usvi,Colleges and Universities,0,2022-06-09
usvi,Local Government,0,2022-06-09
usvi,State Government,0,2022-06-09
usvi,Federal/National Government (Including Military),0,2022-06-09
usvi,Businesses,0,2022-06-09
usvi,Hotels and Other Lodgings,0,2022-06-09
usvi,Healthcare,0,2022-06-09
usvi,Senior Facilities/Communities,0,2022-06-09
usvi,Disability/AFN Organizations,0,2022-06-09
usvi,Non-Profit Organizations,0,2022-06-09
usvi,Neighborhood Groups,0,2022-06-09
usvi,Preparedness Organizations,0,2022-06-09
usvi,Faith-based Organizations,0,2022-06-09
usvi,"Museums, Libraries, Parks, etc.",0,2022-06-09
usvi,Animal Shelter/Service Providers,0,2022-06-09
usvi,Agriculture/Livestock Sector,0,2022-06-09
usvi,Volunteer Radio Groups,0,2022-06-09
usvi,Science/Engineering Organizations,0,2022-06-09
usvi,Media Organizations,0,2022-06-09
usvi,Other,0,2022-06-09
utah,"<tr><td align=""left""><a href=""https://www.shakeout.org/utah/participant_list.php?start=utah&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">2,129</td></tr>","2,129",2022-06-09
utah,Childcare and Pre-Schools,"8,913",2022-06-09
utah,K-12 Schools and Districts,"623,836",2022-06-09
utah,Colleges and Universities,"143,052",2022-06-09
utah,Local Government,"18,298",2022-06-09
utah,State Government,"21,361",2022-06-09
utah,Federal/National Government (Including Military),219,2022-06-09
utah,Tribes/Indigenous Peoples,25,2022-06-09
utah,Businesses,"21,945",2022-06-09
utah,Hotels and Other Lodgings,0,2022-06-09
utah,Healthcare,"14,339",2022-06-09
utah,Senior Facilities/Communities,"3,792",2022-06-09
utah,Disability/AFN Organizations,591,2022-06-09
utah,Non-Profit Organizations,"4,643",2022-06-09
utah,Neighborhood Groups,"2,955",2022-06-09
utah,Preparedness Organizations,766,2022-06-09
utah,Faith-based Organizations,"14,542",2022-06-09
utah,"Museums, Libraries, Parks, etc.",90,2022-06-09
utah,Animal Shelter/Service Providers,0,2022-06-09
utah,Agriculture/Livestock Sector,0,2022-06-09
utah,Volunteer Radio Groups,513,2022-06-09
utah,Science/Engineering Organizations,156,2022-06-09
utah,Media Organizations,230,2022-06-09
utah,Other,982,2022-06-09
washington,"<tr><td align=""left""><a href=""https://www.shakeout.org/washington/participant_list.php?start=washington&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">92</td></tr>",92,2022-06-09
washington,Childcare and Pre-Schools,0,2022-06-09
washington,K-12 Schools and Districts,"43,033",2022-06-09
washington,Colleges and Universities,4,2022-06-09
washington,Local Government,928,2022-06-09
washington,State Government,"7,051",2022-06-09
washington,Federal/National Government (Including Military),0,2022-06-09
washington,Tribes/Indigenous Peoples,640,2022-06-09
washington,Businesses,"4,302",2022-06-09
washington,Hotels and Other Lodgings,0,2022-06-09
washington,Healthcare,"3,427",2022-06-09
washington,Senior Facilities/Communities,75,2022-06-09
washington,Disability/AFN Organizations,0,2022-06-09
washington,Non-Profit Organizations,144,2022-06-09
washington,Neighborhood Groups,210,2022-06-09
washington,Preparedness Organizations,0,2022-06-09
washington,Faith-based Organizations,0,2022-06-09
washington,"Museums, Libraries, Parks, etc.",45,2022-06-09
washington,Animal Shelter/Service Providers,0,2022-06-09
washington,Agriculture/Livestock Sector,0,2022-06-09
washington,Volunteer Radio Groups,41,2022-06-09
washington,Science/Engineering Organizations,35,2022-06-09
washington,Media Organizations,0,2022-06-09
washington,Other,50,2022-06-09
wyoming,"<tr><td align=""left""><a href=""https://www.shakeout.org/wyoming/participant_list.php?start=wyoming&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-09
wyoming,Childcare and Pre-Schools,0,2022-06-09
wyoming,K-12 Schools and Districts,0,2022-06-09
wyoming,Colleges and Universities,0,2022-06-09
wyoming,Local Government,0,2022-06-09
wyoming,State Government,0,2022-06-09
wyoming,Federal/National Government (Including Military),0,2022-06-09
wyoming,Tribes/Indigenous Peoples,0,2022-06-09
wyoming,Businesses,0,2022-06-09
wyoming,Hotels and Other Lodgings,0,2022-06-09
wyoming,Healthcare,0,2022-06-09
wyoming,Senior Facilities/Communities,0,2022-06-09
wyoming,Disability/AFN Organizations,0,2022-06-09
wyoming,Non-Profit Organizations,20,2022-06-09
wyoming,Neighborhood Groups,0,2022-06-09
wyoming,Preparedness Organizations,0,2022-06-09
wyoming,Faith-based Organizations,0,2022-06-09
wyoming,"Museums, Libraries, Parks, etc.",0,2022-06-09
wyoming,Animal Shelter/Service Providers,0,2022-06-09
wyoming,Agriculture/Livestock Sector,0,2022-06-09
wyoming,Volunteer Radio Groups,0,2022-06-09
wyoming,Science/Engineering Organizations,0,2022-06-09
wyoming,Media Organizations,0,2022-06-09
wyoming,Other,0,2022-06-09
yukon,"<tr><td align=""left""><a href=""https://www.shakeout.org/yukon/participant_list.php?start=yukon&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-09
yukon,Childcare and Pre-Schools,0,2022-06-09
yukon,K-12 Schools and Districts,0,2022-06-09
yukon,Colleges and Universities,0,2022-06-09
yukon,Local Government,90,2022-06-09
yukon,Federal/National Government (Including Military),0,2022-06-09
yukon,Businesses,0,2022-06-09
yukon,Hotels and Other Lodgings,0,2022-06-09
yukon,Healthcare,0,2022-06-09
yukon,Senior Facilities/Communities,0,2022-06-09
yukon,Disability/AFN Organizations,0,2022-06-09
yukon,Non-Profit Organizations,0,2022-06-09
yukon,Preparedness Organizations,0,2022-06-09
yukon,Faith-based Organizations,0,2022-06-09
yukon,"Museums, Libraries, Parks, etc.",0,2022-06-09
yukon,Animal Shelter/Service Providers,0,2022-06-09
yukon,Agriculture/Livestock Sector,0,2022-06-09
yukon,Volunteer Radio Groups,0,2022-06-09
yukon,Science/Engineering Organizations,0,2022-06-09
yukon,Media Organizations,0,2022-06-09
